Airline,Source,Destination,Duration,Total stops,Price,Date
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,526 SAR ",2022-02-16
"Finnair, flynas",SVO,RUH,15h 25m ,2 stops ,"1,188 SAR ",2022-02-16
"Aeroflot, Egypt Air",SVO,RUH,10h 30m ,1 stop ,"1,832 SAR ",2022-02-16
"Aeroflot, flynas",SVO,RUH,15h 40m ,1 stop ,"1,456 SAR ",2022-02-16
"Aeroflot, SAUDIA",SVO,RUH,14h 05m ,1 stop ,"1,729 SAR ",2022-02-16
"Aeroflot, flynas",SVO,RUH,12h 00m ,1 stop ,"1,827 SAR ",2022-02-16
"Aeroflot, SAUDIA",SVO,RUH,13h 35m ,1 stop ,"1,956 SAR ",2022-02-16
Qatar Airways,SVO,RUH,20h 30m ,1 stop ,"1,541 SAR ",2022-02-16
"Aeroflot, flyadeal",SVO,RUH,15h 00m ,1 stop ,"1,849 SAR ",2022-02-16
"Nordwind Airlines, Turkish Airlines",SVO,RUH,16h 20m ,1 stop ,"1,997 SAR ",2022-02-16
"Aeroflot, Turkish Airlines",SVO,RUH,15h 20m ,1 stop ,"2,165 SAR ",2022-02-16
"Aeroflot, SAUDIA",SVO,RUH,13h 05m ,1 stop ,"2,415 SAR ",2022-02-16
"Aeroflot, SAUDIA",SVO,RUH,10h 45m ,1 stop ,"2,495 SAR ",2022-02-16
"Aeroflot, Egypt Air",SVO,RUH,17h 00m ,1 stop ,"2,332 SAR ",2022-02-16
"Aeroflot, flydubai",SVO,RUH,11h 35m ,1 stop ,"2,468 SAR ",2022-02-16
KLM,SVO,RUH,17h 50m ,1 stop ,"2,635 SAR ",2022-02-16
"Nordwind Airlines, Royal Jordanian",SVO,RUH,12h 45m ,2 stops ,"1,792 SAR ",2022-02-16
"Aeroflot, flynas",SVO,RUH,20h 20m ,2 stops ,"1,517 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,19h 00m ,2 stops ,"1,616 SAR ",2022-02-16
"Aeroflot, Egypt Air",SVO,RUH,18h 35m ,2 stops ,"1,855 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,14h 40m ,2 stops ,"1,862 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,18h 15m ,2 stops ,"2,211 SAR ",2022-02-16
"Aeroflot, Turkish Airlines",SVO,RUH,15h 30m ,2 stops ,"2,277 SAR ",2022-02-16
"Finnair, Qatar Airways",SVO,RUH,13h 05m ,2 stops ,"2,346 SAR ",2022-02-16
"Nordwind Airlines, Royal Jordanian",SVO,RUH,20h 00m ,3 stops ,"1,657 SAR ",2022-02-16
"Nordwind Airlines, Royal Jordanian",SVO,RUH,20h 00m ,3 stops ,"1,657 SAR ",2022-02-16
"Nordwind Airlines, Egypt Air",SVO,RUH,15h 00m ,3 stops ,"1,777 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,14h 30m ,3 stops ,"1,786 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,15h 00m ,3 stops ,"1,786 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,17h 25m ,3 stops ,"1,786 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,18h 15m ,3 stops ,"1,786 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,19h 00m ,3 stops ,"1,786 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,16h 00m ,3 stops ,"1,794 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,18h 30m ,3 stops ,"1,893 SAR ",2022-02-16
"Nordwind Airlines, Royal Jordanian",SVO,RUH,18h 15m ,3 stops ,"1,894 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,15h 45m ,3 stops ,"2,025 SAR ",2022-02-16
Multiple Airlines,SVO,RUH,18h 15m ,2 stops ,"12,820 SAR ",2022-02-16
"Aeroflot, Emirates",SVO,RUH,15h 05m ,2 stops ,"16,051 SAR ",2022-02-16
"Aeroflot, Emirates",SVO,RUH,20h 40m ,2 stops ,"16,051 SAR ",2022-02-16
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,623 SAR ",2022-02-17
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,526 SAR ",2022-02-17
"Aeroflot, flynas",SVO,RUH,15h 40m ,1 stop ,"1,439 SAR ",2022-02-17
"Aeroflot, Air Arabia",SVO,RUH,12h 00m ,1 stop ,"1,498 SAR ",2022-02-17
"Aeroflot, SAUDIA",SVO,RUH,14h 05m ,1 stop ,"1,658 SAR ",2022-02-17
"Aeroflot, Egypt Air",SVO,RUH,10h 30m ,1 stop ,"1,814 SAR ",2022-02-17
Qatar Airways,SVO,RUH,20h 30m ,1 stop ,"1,541 SAR ",2022-02-17
"Aeroflot, flynas",SVO,RUH,12h 00m ,1 stop ,"1,827 SAR ",2022-02-17
"Aeroflot, SAUDIA",SVO,RUH,13h 35m ,1 stop ,"1,837 SAR ",2022-02-17
"Air France, SAUDIA",SVO,RUH,12h 25m ,1 stop ,"2,402 SAR ",2022-02-17
"Aeroflot, Turkish Airlines",SVO,RUH,15h 20m ,1 stop ,"2,168 SAR ",2022-02-17
"Aeroflot, Egypt Air",SVO,RUH,17h 00m ,1 stop ,"2,332 SAR ",2022-02-17
"Aeroflot, SAUDIA",SVO,RUH,13h 05m ,1 stop ,"2,415 SAR ",2022-02-17
"Aeroflot, SAUDIA",SVO,RUH,15h 15m ,1 stop ,"2,451 SAR ",2022-02-17
"Aeroflot, flydubai",SVO,RUH,11h 35m ,1 stop ,"2,468 SAR ",2022-02-17
KLM,SVO,RUH,17h 50m ,1 stop ,"2,635 SAR ",2022-02-17
"Nordwind Airlines, Royal Jordanian",SVO,RUH,17h 30m ,2 stops ,"1,812 SAR ",2022-02-17
"Nordwind Airlines, Egypt Air",SVO,RUH,19h 00m ,2 stops ,"1,839 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,21h 00m ,2 stops ,"2,024 SAR ",2022-02-17
"Qatar Airways, flyadeal",SVO,RUH,15h 15m ,2 stops ,"2,240 SAR ",2022-02-17
Air France,SVO,RUH,16h 30m ,2 stops ,"2,702 SAR ",2022-02-17
Air France,SVO,RUH,16h 30m ,2 stops ,"2,702 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,20h 55m ,3 stops ,"1,785 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,16h 00m ,3 stops ,"1,793 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,19h 20m ,3 stops ,"1,874 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,20h 25m ,3 stops ,"1,874 SAR ",2022-02-17
"Nordwind Airlines, Royal Jordanian",SVO,RUH,17h 00m ,3 stops ,"1,911 SAR ",2022-02-17
"Nordwind Airlines, Egypt Air",SVO,RUH,18h 30m ,3 stops ,"1,938 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,15h 45m ,3 stops ,"2,009 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,20h 40m ,3 stops ,"2,020 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,19h 05m ,3 stops ,"2,034 SAR ",2022-02-17
"Finnair, Qatar Airways",SVO,RUH,13h 05m ,2 stops ,"4,019 SAR ",2022-02-17
"Aeroflot, MEA",SVO,RUH,20h 40m ,2 stops ,"13,510 SAR ",2022-02-17
"Aeroflot, Emirates",SVO,RUH,15h 05m ,2 stops ,"16,051 SAR ",2022-02-17
"Aeroflot, Emirates",SVO,RUH,20h 40m ,2 stops ,"16,051 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,16h 40m ,2 stops ,"17,546 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,15h 40m ,2 stops ,"17,827 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,16h 10m ,2 stops ,"19,473 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,17h 10m ,2 stops ,"19,547 SAR ",2022-02-17
Multiple Airlines,SVO,RUH,18h 15m ,2 stops ,"23,772 SAR ",2022-02-17
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,707 SAR ",2022-02-18
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,615 SAR ",2022-02-18
"Aeroflot, Air Cairo",SVO,RUH,27h 00m ,1 stop ,"1,431 SAR ",2022-02-18
"Aeroflot, flynas",SVO,RUH,15h 40m ,1 stop ,"1,456 SAR ",2022-02-18
Qatar Airways,SVO,RUH,20h 30m ,1 stop ,"1,629 SAR ",2022-02-18
"Aeroflot, SAUDIA",SVO,RUH,14h 05m ,1 stop ,"1,729 SAR ",2022-02-18
"Aeroflot, Egypt Air",SVO,RUH,17h 00m ,1 stop ,"1,744 SAR ",2022-02-18
"Aeroflot, Egypt Air",SVO,RUH,10h 30m ,1 stop ,"1,816 SAR ",2022-02-18
"Aeroflot, SAUDIA",SVO,RUH,13h 35m ,1 stop ,"1,910 SAR ",2022-02-18
"Nordwind Airlines, Turkish Airlines",SVO,RUH,11h 35m ,1 stop ,"1,969 SAR ",2022-02-18
"Aeroflot, flynas",SVO,RUH,12h 00m ,1 stop ,"1,967 SAR ",2022-02-18
"Aeroflot, Turkish Airlines",SVO,RUH,10h 35m ,1 stop ,"2,168 SAR ",2022-02-18
"Aeroflot, Turkish Airlines",SVO,RUH,15h 10m ,1 stop ,"2,172 SAR ",2022-02-18
"Aeroflot, MEA",SVO,RUH,15h 00m ,1 stop ,"2,480 SAR ",2022-02-18
"Aeroflot, flydubai",SVO,RUH,11h 35m ,1 stop ,"2,609 SAR ",2022-02-18
"Nordwind Airlines, Royal Jordanian",SVO,RUH,12h 45m ,2 stops ,"1,760 SAR ",2022-02-18
"Aeroflot, flynas",SVO,RUH,20h 20m ,2 stops ,"1,432 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,19h 00m ,2 stops ,"1,901 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,14h 40m ,2 stops ,"1,913 SAR ",2022-02-18
"Aeroflot, Royal Jordanian",SVO,RUH,16h 20m ,2 stops ,"1,963 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,14h 00m ,2 stops ,"2,362 SAR ",2022-02-18
"Nordwind Airlines, Air Arabia",SVO,RUH,18h 15m ,2 stops ,"1,779 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,14h 30m ,3 stops ,"1,810 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,17h 25m ,3 stops ,"1,810 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,18h 15m ,3 stops ,"1,810 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,19h 00m ,3 stops ,"1,810 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,16h 00m ,3 stops ,"1,819 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,19h 20m ,3 stops ,"1,889 SAR ",2022-02-18
"Aeroflot, Air Arabia",SVO,RUH,17h 15m ,2 stops ,"1,982 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,15h 45m ,3 stops ,"2,035 SAR ",2022-02-18
"Finnair, Qatar Airways",SVO,RUH,13h 05m ,2 stops ,"4,113 SAR ",2022-02-18
"Aeroflot, SAUDIA",SVO,RUH,15h 10m ,2 stops ,"7,502 SAR ",2022-02-18
"KLM, SAUDIA",SVO,RUH,13h 45m ,2 stops ,"10,175 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,17h 50m ,2 stops ,"15,652 SAR ",2022-02-18
"Aeroflot, Emirates",SVO,RUH,15h 05m ,2 stops ,"16,064 SAR ",2022-02-18
"Aeroflot, Emirates",SVO,RUH,20h 40m ,2 stops ,"16,064 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,17h 50m ,2 stops ,"16,474 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,16h 40m ,2 stops ,"17,546 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,15h 40m ,2 stops ,"17,827 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,17h 10m ,2 stops ,"19,547 SAR ",2022-02-18
Multiple Airlines,SVO,RUH,18h 15m ,2 stops ,"23,772 SAR ",2022-02-18
"Aeroflot, Emirates",SVO,RUH,15h 15m ,2 stops ,"37,218 SAR ",2022-02-18
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,706 SAR ",2022-02-19
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,615 SAR ",2022-02-19
"Aeroflot, flynas",SVO,RUH,20h 20m ,2 stops ,"1,432 SAR ",2022-02-19
"Aeroflot, flynas",SVO,RUH,15h 40m ,1 stop ,"1,456 SAR ",2022-02-19
"Aeroflot, SAUDIA",SVO,RUH,14h 05m ,1 stop ,"1,729 SAR ",2022-02-19
"Aeroflot, SAUDIA",SVO,RUH,13h 35m ,1 stop ,"1,912 SAR ",2022-02-19
"Aeroflot, Egypt Air",SVO,RUH,10h 30m ,1 stop ,"2,013 SAR ",2022-02-19
Qatar Airways,SVO,RUH,20h 30m ,1 stop ,"1,629 SAR ",2022-02-19
"Aeroflot, Egypt Air",SVO,RUH,17h 00m ,1 stop ,"1,840 SAR ",2022-02-19
"Aeroflot, flynas",SVO,RUH,12h 00m ,1 stop ,"2,119 SAR ",2022-02-19
"Aeroflot, Turkish Airlines",SVO,RUH,10h 35m ,1 stop ,"2,131 SAR ",2022-02-19
"Aeroflot, Turkish Airlines",SVO,RUH,15h 10m ,1 stop ,"2,131 SAR ",2022-02-19
"Nordwind Airlines, Turkish Airlines",SVO,RUH,16h 20m ,1 stop ,"2,165 SAR ",2022-02-19
"Nordwind Airlines, Air Arabia",SVO,RUH,17h 15m ,1 stop ,"2,334 SAR ",2022-02-19
"Aeroflot, flydubai",SVO,RUH,11h 35m ,1 stop ,"2,610 SAR ",2022-02-19
KLM,SVO,RUH,17h 50m ,1 stop ,"2,635 SAR ",2022-02-19
"Aeroflot, Emirates",SVO,RUH,10h 10m ,1 stop ,"2,705 SAR ",2022-02-19
"Aeroflot, SAUDIA",SVO,RUH,10h 45m ,1 stop ,"2,863 SAR ",2022-02-19
"Air France, SAUDIA",SVO,RUH,12h 25m ,1 stop ,"3,778 SAR ",2022-02-19
"Aeroflot, Gulf Air",SVO,RUH,17h 30m ,2 stops ,"1,876 SAR ",2022-02-19
"Aeroflot, Royal Jordanian",SVO,RUH,16h 20m ,2 stops ,"1,922 SAR ",2022-02-19
"Finnair, Qatar Airways",SVO,RUH,13h 05m ,2 stops ,"2,429 SAR ",2022-02-19
Air France,SVO,RUH,16h 30m ,2 stops ,"2,702 SAR ",2022-02-19
Air France,SVO,RUH,16h 30m ,2 stops ,"2,702 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,15h 55m ,2 stops ,"2,917 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,16h 00m ,3 stops ,"1,769 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,19h 35m ,3 stops ,"1,823 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,19h 20m ,3 stops ,"2,030 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,19h 20m ,3 stops ,"2,039 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,15h 45m ,3 stops ,"2,051 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,20h 50m ,3 stops ,"2,455 SAR ",2022-02-19
"Pobeda, MEA",SVO,RUH,19h 00m ,3 stops ,"2,567 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,15h 55m ,3 stops ,"2,786 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,15h 25m ,3 stops ,"2,876 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,15h 20m ,3 stops ,"3,097 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,16h 25m ,3 stops ,"3,715 SAR ",2022-02-19
"Aeroflot, SAUDIA",SVO,RUH,19h 50m ,2 stops ,"7,502 SAR ",2022-02-19
"KLM, SAUDIA",SVO,RUH,13h 45m ,2 stops ,"10,175 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,15h 40m ,2 stops ,"19,101 SAR ",2022-02-19
"Aeroflot, SriLankan Airlines",SVO,RUH,20h 00m ,1 stop ,"20,779 SAR ",2022-02-19
Multiple Airlines,SVO,RUH,17h 10m ,2 stops ,"20,826 SAR ",2022-02-19
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,623 SAR ",2022-02-20
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,526 SAR ",2022-02-20
"Aeroflot, flynas",SVO,RUH,20h 20m ,2 stops ,"1,432 SAR ",2022-02-20
"Aeroflot, SAUDIA",SVO,RUH,14h 05m ,1 stop ,"1,729 SAR ",2022-02-20
"Aeroflot, Egypt Air",SVO,RUH,10h 30m ,1 stop ,"1,828 SAR ",2022-02-20
"Aeroflot, flynas",SVO,RUH,15h 40m ,1 stop ,"1,456 SAR ",2022-02-20
Qatar Airways,SVO,RUH,20h 30m ,1 stop ,"1,541 SAR ",2022-02-20
"Aeroflot, Egypt Air",SVO,RUH,17h 00m ,1 stop ,"1,892 SAR ",2022-02-20
"Aeroflot, flynas",SVO,RUH,12h 00m ,1 stop ,"1,967 SAR ",2022-02-20
"Nordwind Airlines, Turkish Airlines",SVO,RUH,11h 35m ,1 stop ,"2,004 SAR ",2022-02-20
"Aeroflot, Turkish Airlines",SVO,RUH,10h 35m ,1 stop ,"2,168 SAR ",2022-02-20
"Aeroflot, Turkish Airlines",SVO,RUH,15h 10m ,1 stop ,"2,173 SAR ",2022-02-20
"Aeroflot, SAUDIA",SVO,RUH,12h 40m ,1 stop ,"2,451 SAR ",2022-02-20
"Aeroflot, SAUDIA",SVO,RUH,16h 20m ,1 stop ,"2,432 SAR ",2022-02-20
"Aeroflot, MEA",SVO,RUH,15h 00m ,1 stop ,"2,500 SAR ",2022-02-20
"Nordwind Airlines, flynas",SVO,RUH,11h 40m ,2 stops ,"1,775 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,15h 00m ,2 stops ,"1,803 SAR ",2022-02-20
"Nordwind Airlines, Royal Jordanian",SVO,RUH,12h 45m ,2 stops ,"1,825 SAR ",2022-02-20
"airBaltic, flynas",SVO,RUH,14h 40m ,2 stops ,"1,862 SAR ",2022-02-20
"Finnair, Qatar Airways",SVO,RUH,13h 05m ,2 stops ,"2,346 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,14h 00m ,2 stops ,"2,434 SAR ",2022-02-20
"Aeroflot, flydubai",SVO,RUH,19h 40m ,2 stops ,"2,107 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,19h 25m ,3 stops ,"1,723 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,16h 00m ,3 stops ,"1,794 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,15h 45m ,3 stops ,"1,958 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,21h 00m ,3 stops ,"2,259 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,19h 15m ,3 stops ,"2,583 SAR ",2022-02-20
"Pobeda, MEA",SVO,RUH,18h 35m ,3 stops ,"2,624 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,16h 00m ,2 stops ,"3,172 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,17h 50m ,3 stops ,"3,757 SAR ",2022-02-20
"KLM, SAUDIA",SVO,RUH,13h 45m ,2 stops ,"10,175 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,17h 50m ,2 stops ,"15,652 SAR ",2022-02-20
"Aeroflot, Emirates",SVO,RUH,15h 05m ,2 stops ,"16,064 SAR ",2022-02-20
"Aeroflot, Emirates",SVO,RUH,20h 40m ,2 stops ,"16,064 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,17h 50m ,2 stops ,"16,474 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,18h 25m ,2 stops ,"17,350 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,16h 40m ,2 stops ,"17,546 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,15h 40m ,2 stops ,"17,827 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,17h 10m ,2 stops ,"19,547 SAR ",2022-02-20
Multiple Airlines,SVO,RUH,18h 15m ,2 stops ,"23,772 SAR ",2022-02-20
"Aeroflot, Emirates",SVO,RUH,15h 15m ,2 stops ,"37,218 SAR ",2022-02-20
KLM,SVO,RUH,17h 50m ,1 stop ,"2,661 SAR ",2022-02-21
Air France,SVO,RUH,16h 30m ,2 stops ,"2,730 SAR ",2022-02-21
Air France,SVO,RUH,12h 25m ,1 stop ,"3,400 SAR ",2022-02-22
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,561 SAR ",2022-02-23
KLM,SVO,RUH,17h 50m ,1 stop ,"2,661 SAR ",2022-02-23
Air France,SVO,RUH,26h 20m ,1 stop ,"3,442 SAR ",2022-02-23
KLM,SVO,RUH,17h 50m ,1 stop ,"2,661 SAR ",2022-02-24
Air France,SVO,RUH,12h 25m ,1 stop ,"3,400 SAR ",2022-02-24
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,711 SAR ",2022-02-25
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,615 SAR ",2022-02-25
"Aeroflot, SAUDIA",SVO,RUH,14h 05m ,1 stop ,"1,647 SAR ",2022-02-25
"Aeroflot, Egypt Air",SVO,RUH,17h 00m ,1 stop ,"1,696 SAR ",2022-02-25
"Aeroflot, Egypt Air",SVO,RUH,10h 30m ,1 stop ,"1,786 SAR ",2022-02-25
"Aeroflot, SAUDIA",SVO,RUH,13h 35m ,1 stop ,"1,876 SAR ",2022-02-25
"Nordwind Airlines, Turkish Airlines",SVO,RUH,11h 35m ,1 stop ,"1,954 SAR ",2022-02-25
"Aeroflot, flynas",SVO,RUH,15h 40m ,1 stop ,"1,568 SAR ",2022-02-25
Qatar Airways,SVO,RUH,20h 30m ,1 stop ,"1,629 SAR ",2022-02-25
"Aeroflot, flynas",SVO,RUH,12h 00m ,1 stop ,"1,969 SAR ",2022-02-25
"Aeroflot, Turkish Airlines",SVO,RUH,10h 35m ,1 stop ,"2,120 SAR ",2022-02-25
"Aeroflot, MEA",SVO,RUH,15h 00m ,1 stop ,"2,436 SAR ",2022-02-25
"Aeroflot, Turkish Airlines",SVO,RUH,15h 10m ,1 stop ,"2,418 SAR ",2022-02-25
"Aeroflot, flydubai",SVO,RUH,11h 35m ,1 stop ,"2,451 SAR ",2022-02-25
"Finnair, flynas",SVO,RUH,20h 10m ,2 stops ,"1,475 SAR ",2022-02-25
"Finnair, flynas",SVO,RUH,15h 25m ,2 stops ,"1,592 SAR ",2022-02-25
"Aeroflot, flynas",SVO,RUH,20h 20m ,2 stops ,"1,603 SAR ",2022-02-25
"Nordwind Airlines, Royal Jordanian",SVO,RUH,12h 45m ,2 stops ,"1,770 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,14h 00m ,2 stops ,"2,250 SAR ",2022-02-25
"Finnair, Qatar Airways",SVO,RUH,13h 05m ,2 stops ,"2,532 SAR ",2022-02-25
"Aeroflot, Royal Jordanian",SVO,RUH,16h 20m ,2 stops ,"2,208 SAR ",2022-02-25
"Nordwind Airlines, Air Arabia",SVO,RUH,18h 15m ,2 stops ,"1,793 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,16h 00m ,3 stops ,"1,923 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,15h 45m ,3 stops ,"1,998 SAR ",2022-02-25
"Aeroflot, Air Arabia",SVO,RUH,17h 15m ,2 stops ,"2,228 SAR ",2022-02-25
"Aeroflot, SAUDIA",SVO,RUH,15h 10m ,2 stops ,"7,502 SAR ",2022-02-25
"Aeroflot, SAUDIA",SVO,RUH,17h 10m ,2 stops ,"7,502 SAR ",2022-02-25
"KLM, SAUDIA",SVO,RUH,13h 45m ,2 stops ,"9,283 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,17h 50m ,2 stops ,"15,652 SAR ",2022-02-25
"Aeroflot, Emirates",SVO,RUH,15h 05m ,2 stops ,"16,064 SAR ",2022-02-25
"Aeroflot, Emirates",SVO,RUH,20h 40m ,2 stops ,"16,064 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,16h 40m ,2 stops ,"17,546 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,17h 50m ,2 stops ,"17,546 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,15h 40m ,2 stops ,"17,827 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,17h 10m ,2 stops ,"19,547 SAR ",2022-02-25
Multiple Airlines,SVO,RUH,18h 15m ,2 stops ,"23,772 SAR ",2022-02-25
"Aeroflot, Emirates",SVO,RUH,15h 15m ,2 stops ,"42,450 SAR ",2022-02-25
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,711 SAR ",2022-02-26
Qatar Airways,SVO,RUH,8h 30m ,1 stop ,"1,615 SAR ",2022-02-26
"Aeroflot, SAUDIA",SVO,RUH,14h 05m ,1 stop ,"1,700 SAR ",2022-02-26
"Aeroflot, SAUDIA",SVO,RUH,13h 35m ,1 stop ,"1,931 SAR ",2022-02-26
"Aeroflot, Egypt Air",SVO,RUH,10h 30m ,1 stop ,"1,977 SAR ",2022-02-26
"Aeroflot, flynas",SVO,RUH,15h 40m ,1 stop ,"1,568 SAR ",2022-02-26
Qatar Airways,SVO,RUH,20h 30m ,1 stop ,"1,629 SAR ",2022-02-26
"Aeroflot, flynas",SVO,RUH,12h 00m ,1 stop ,"2,081 SAR ",2022-02-26
"Aeroflot, Turkish Airlines",SVO,RUH,10h 35m ,1 stop ,"2,130 SAR ",2022-02-26
"Aeroflot, Egypt Air",SVO,RUH,17h 00m ,1 stop ,"2,332 SAR ",2022-02-26
"Aeroflot, SAUDIA",SVO,RUH,10h 45m ,1 stop ,"2,813 SAR ",2022-02-26
"Nordwind Airlines, Turkish Airlines",SVO,RUH,16h 20m ,1 stop ,"2,239 SAR ",2022-02-26
"Aeroflot, Turkish Airlines",SVO,RUH,15h 10m ,1 stop ,"2,452 SAR ",2022-02-26
"Aeroflot, flydubai",SVO,RUH,11h 35m ,1 stop ,"2,564 SAR ",2022-02-26
KLM,SVO,RUH,17h 50m ,1 stop ,"2,635 SAR ",2022-02-26
"Air France, SAUDIA",SVO,RUH,12h 25m ,1 stop ,"2,947 SAR ",2022-02-26
"Aeroflot, KLM",SVO,RUH,17h 50m ,1 stop ,"3,015 SAR ",2022-02-26
"Aeroflot, flynas",SVO,RUH,20h 20m ,2 stops ,"1,490 SAR ",2022-02-26
"Aeroflot, Gulf Air",SVO,RUH,17h 30m ,2 stops ,"1,926 SAR ",2022-02-26
"Aeroflot, Egypt Air",SVO,RUH,18h 30m ,2 stops ,"2,002 SAR ",2022-02-26
"Finnair, Qatar Airways",SVO,RUH,13h 05m ,2 stops ,"2,429 SAR ",2022-02-26
Air France,SVO,RUH,16h 30m ,2 stops ,"2,702 SAR ",2022-02-26
Air France,SVO,RUH,16h 30m ,2 stops ,"2,702 SAR ",2022-02-26
Multiple Airlines,SVO,RUH,15h 55m ,2 stops ,"2,772 SAR ",2022-02-26
Multiple Airlines,SVO,RUH,16h 00m ,3 stops ,"1,873 SAR ",2022-02-26
Multiple Airlines,SVO,RUH,19h 35m ,3 stops ,"1,962 SAR ",2022-02-26
Multiple Airlines,SVO,RUH,15h 45m ,3 stops ,"2,015 SAR ",2022-02-26
Multiple Airlines,SVO,RUH,19h 20m ,3 stops ,"2,038 SAR ",2022-02-26
Multiple Airlines,SVO,RUH,20h 50m ,3 stops ,"2,388 SAR ",2022-02-26
Multiple Airlines,SVO,RUH,21h 10m ,3 stops ,"2,418 SAR ",2022-02-26
Multiple Airlines,SVO,RUH,19h 35m ,3 stops ,"2,485 SAR ",2022-02-26
"Pobeda, MEA",SVO,RUH,19h 00m ,3 stops ,"2,511 SAR ",2022-02-26
