Airline,Source,Destination,Duration,Total stops,Price,Date
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"1,987 SAR ",2022-03-11
"Egypt Air, Nordwind Airlines",RUH,SVO,18h 55m ,2 stops ,"2,045 SAR ",2022-03-11
"Turkish Airlines, KLM",RUH,SVO,19h 10m ,2 stops ,"2,090 SAR ",2022-03-11
"Egypt Air, Aeroflot",RUH,SVO,14h 55m ,2 stops ,"2,106 SAR ",2022-03-11
"Royal Jordanian, Aeroflot",RUH,SVO,16h 30m ,2 stops ,"2,161 SAR ",2022-03-11
KLM,RUH,SVO,16h 30m ,2 stops ,"2,238 SAR ",2022-03-11
"Gulf Air, Aeroflot",RUH,SVO,15h 35m ,2 stops ,"2,330 SAR ",2022-03-11
"Egypt Air, Aeroflot",RUH,SVO,13h 45m ,2 stops ,"2,334 SAR ",2022-03-11
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"2,383 SAR ",2022-03-11
"British Airways, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"2,390 SAR ",2022-03-11
Air France,RUH,SVO,19h 05m ,2 stops ,"2,524 SAR ",2022-03-11
"SAUDIA, Aeroflot",RUH,SVO,17h 00m ,2 stops ,"2,659 SAR ",2022-03-11
Multiple Airlines,RUH,SVO,15h 45m ,3 stops ,"1,561 SAR ",2022-03-11
Multiple Airlines,RUH,SVO,16h 15m ,3 stops ,"1,886 SAR ",2022-03-11
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,991 SAR ",2022-03-11
"Egypt Air, Aeroflot",RUH,SVO,17h 55m ,3 stops ,"2,251 SAR ",2022-03-11
"Egypt Air, Aeroflot",RUH,SVO,18h 55m ,3 stops ,"2,251 SAR ",2022-03-11
Air France,RUH,SVO,19h 05m ,2 stops ,"2,881 SAR ",2022-03-11
"Qatar Airways, Finnair",RUH,SVO,16h 00m ,2 stops ,"3,070 SAR ",2022-03-11
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"13,871 SAR ",2022-03-11
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,143 SAR ",2022-03-11
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,670 SAR ",2022-03-11
"MEA, Aeroflot",RUH,SVO,17h 00m ,1 stop ,"15,378 SAR ",2022-03-11
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,211 SAR ",2022-03-12
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,190 SAR ",2022-03-12
"Etihad Airways, Aeroflot",RUH,SVO,19h 55m ,2 stops ,"1,322 SAR ",2022-03-12
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 35m ,1 stop ,"1,648 SAR ",2022-03-12
"Turkish Airlines, Aeroflot",RUH,SVO,16h 50m ,1 stop ,"1,848 SAR ",2022-03-12
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"1,957 SAR ",2022-03-12
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,190 SAR ",2022-03-12
"Turkish Airlines, Aeroflot",RUH,SVO,21h 15m ,1 stop ,"1,848 SAR ",2022-03-12
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"2,117 SAR ",2022-03-12
"SAUDIA, Aeroflot",RUH,SVO,13h 10m ,1 stop ,"2,649 SAR ",2022-03-12
"SAUDIA, Air France",RUH,SVO,13h 00m ,1 stop ,"2,751 SAR ",2022-03-12
"SAUDIA, Aeroflot",RUH,SVO,19h 55m ,1 stop ,"2,649 SAR ",2022-03-12
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,727 SAR ",2022-03-12
"SAUDIA, Aeroflot",RUH,SVO,21h 05m ,1 stop ,"2,867 SAR ",2022-03-12
Multiple Airlines,RUH,SVO,14h 40m ,2 stops ,"1,640 SAR ",2022-03-12
"flynas, Finnair",RUH,SVO,16h 45m ,2 stops ,"1,738 SAR ",2022-03-12
"British Airways, Finnair",RUH,SVO,19h 10m ,2 stops ,"1,751 SAR ",2022-03-12
"Egypt Air, Aeroflot",RUH,SVO,20h 10m ,2 stops ,"1,795 SAR ",2022-03-12
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"2,019 SAR ",2022-03-12
"Gulf Air, Aeroflot",RUH,SVO,15h 35m ,2 stops ,"2,056 SAR ",2022-03-12
"Royal Jordanian, Aeroflot",RUH,SVO,15h 00m ,2 stops ,"2,085 SAR ",2022-03-12
"Egypt Air, Aeroflot",RUH,SVO,20h 10m ,2 stops ,"2,184 SAR ",2022-03-12
"SAUDIA, Aeroflot",RUH,SVO,17h 00m ,2 stops ,"2,659 SAR ",2022-03-12
"SAUDIA, Aeroflot",RUH,SVO,18h 00m ,2 stops ,"2,671 SAR ",2022-03-12
"Egypt Air, KLM",RUH,SVO,21h 15m ,3 stops ,"1,631 SAR ",2022-03-12
"Egypt Air, KLM",RUH,SVO,21h 15m ,3 stops ,"1,631 SAR ",2022-03-12
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,646 SAR ",2022-03-12
Multiple Airlines,RUH,SVO,16h 15m ,3 stops ,"1,863 SAR ",2022-03-12
"Egypt Air, KLM",RUH,SVO,21h 15m ,3 stops ,"2,014 SAR ",2022-03-12
"Gulf Air, Bulgaria Air",RUH,SVO,20h 55m ,3 stops ,"2,021 SAR ",2022-03-12
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"2,053 SAR ",2022-03-12
"Royal Jordanian, KLM",RUH,SVO,19h 10m ,3 stops ,"2,256 SAR ",2022-03-12
"SAUDIA, Air France",RUH,SVO,21h 10m ,2 stops ,"3,181 SAR ",2022-03-12
Multiple Airlines,RUH,SVO,17h 55m ,2 stops ,"4,605 SAR ",2022-03-12
"Egypt Air, Aeroflot",RUH,SVO,20h 40m ,2 stops ,"4,811 SAR ",2022-03-12
Multiple Airlines,RUH,SVO,17h 40m ,2 stops ,"8,558 SAR ",2022-03-12
Multiple Airlines,RUH,SVO,19h 45m ,2 stops ,"8,709 SAR ",2022-03-12
Multiple Airlines,RUH,SVO,17h 05m ,2 stops ,"8,915 SAR ",2022-03-12
"MEA, Aeroflot",RUH,SVO,21h 10m ,2 stops ,"12,032 SAR ",2022-03-12
"Lufthansa, Aeroflot",RUH,SVO,21h 05m ,1 stop ,"12,134 SAR ",2022-03-12
Multiple Airlines,RUH,SVO,18h 20m ,2 stops ,"13,299 SAR ",2022-03-12
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"13,871 SAR ",2022-03-12
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,469 SAR ",2022-03-12
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,670 SAR ",2022-03-12
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"14,262 SAR ",2022-03-12
Air France,RUH,SVO,12h 15m ,1 stop ,"3,156 SAR ",2022-03-13
KLM,RUH,SVO,16h 30m ,2 stops ,"2,268 SAR ",2022-03-13
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,202 SAR ",2022-03-14
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 35m ,1 stop ,"1,518 SAR ",2022-03-14
Multiple Airlines,RUH,SVO,19h 05m ,3 stops ,"1,175 SAR ",2022-03-14
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"1,945 SAR ",2022-03-14
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,191 SAR ",2022-03-14
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,191 SAR ",2022-03-14
"SAUDIA, Aeroflot",RUH,SVO,14h 15m ,1 stop ,"2,446 SAR ",2022-03-14
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,685 SAR ",2022-03-14
"SAUDIA, Aeroflot",RUH,SVO,11h 20m ,1 stop ,"2,720 SAR ",2022-03-14
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,525 SAR ",2022-03-14
"SAUDIA, Air France",RUH,SVO,13h 00m ,1 stop ,"2,751 SAR ",2022-03-14
"SAUDIA, Aeroflot",RUH,SVO,17h 15m ,1 stop ,"2,793 SAR ",2022-03-14
"Etihad Airways, Aeroflot",RUH,SVO,19h 55m ,2 stops ,"1,322 SAR ",2022-03-14
"flynas, Finnair",RUH,SVO,16h 45m ,2 stops ,"1,697 SAR ",2022-03-14
Multiple Airlines,RUH,SVO,14h 10m ,2 stops ,"1,791 SAR ",2022-03-14
"Etihad Airways, Aeroflot",RUH,SVO,18h 25m ,2 stops ,"2,012 SAR ",2022-03-14
"Gulf Air, Aeroflot",RUH,SVO,15h 35m ,2 stops ,"2,147 SAR ",2022-03-14
"Royal Jordanian, Aeroflot",RUH,SVO,15h 00m ,2 stops ,"2,154 SAR ",2022-03-14
"Egypt Air, Aeroflot",RUH,SVO,20h 10m ,2 stops ,"1,825 SAR ",2022-03-14
"Turkish Airlines, Nordwind Airlines",RUH,SVO,20h 40m ,2 stops ,"1,833 SAR ",2022-03-14
"Egypt Air, Nordwind Airlines",RUH,SVO,18h 55m ,2 stops ,"2,025 SAR ",2022-03-14
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"2,045 SAR ",2022-03-14
"Turkish Airlines, Air Serbia",RUH,SVO,16h 45m ,2 stops ,"2,116 SAR ",2022-03-14
"Turkish Airlines, Air Serbia",RUH,SVO,16h 45m ,2 stops ,"2,189 SAR ",2022-03-14
"Turkish Airlines, Aeroflot",RUH,SVO,17h 00m ,2 stops ,"2,283 SAR ",2022-03-14
"SAUDIA, Aeroflot",RUH,SVO,20h 00m ,2 stops ,"2,450 SAR ",2022-03-14
"SAUDIA, Aeroflot",RUH,SVO,17h 00m ,2 stops ,"2,659 SAR ",2022-03-14
"SAUDIA, Aeroflot",RUH,SVO,19h 00m ,2 stops ,"2,671 SAR ",2022-03-14
"SAUDIA, Aeroflot",RUH,SVO,20h 00m ,2 stops ,"2,671 SAR ",2022-03-14
"Etihad Airways, Nordwind Airlines",RUH,SVO,19h 20m ,3 stops ,"1,196 SAR ",2022-03-14
Multiple Airlines,RUH,SVO,19h 00m ,3 stops ,"1,271 SAR ",2022-03-14
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,644 SAR ",2022-03-14
"Egypt Air, Air France",RUH,SVO,20h 30m ,3 stops ,"1,725 SAR ",2022-03-14
"Egypt Air, Nordwind Airlines",RUH,SVO,18h 35m ,3 stops ,"1,771 SAR ",2022-03-14
Multiple Airlines,RUH,SVO,16h 15m ,3 stops ,"1,864 SAR ",2022-03-14
"Gulf Air, Nordwind Airlines",RUH,SVO,16h 30m ,3 stops ,"2,009 SAR ",2022-03-14
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"2,078 SAR ",2022-03-14
"Egypt Air, Aeroflot",RUH,SVO,20h 40m ,2 stops ,"4,811 SAR ",2022-03-14
"Egypt Air, Aeroflot",RUH,SVO,18h 15m ,2 stops ,"4,840 SAR ",2022-03-14
Multiple Airlines,RUH,SVO,13h 45m ,2 stops ,"8,559 SAR ",2022-03-14
"SAUDIA, KLM",RUH,SVO,19h 00m ,2 stops ,"9,378 SAR ",2022-03-14
"SAUDIA, KLM",RUH,SVO,17h 05m ,2 stops ,"11,917 SAR ",2022-03-14
"Lufthansa, Aeroflot",RUH,SVO,14h 55m ,1 stop ,"12,134 SAR ",2022-03-14
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,143 SAR ",2022-03-14
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,670 SAR ",2022-03-14
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"15,972 SAR ",2022-03-14
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,247 SAR ",2022-03-15
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 35m ,1 stop ,"1,652 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,17h 30m ,3 stops ,"1,175 SAR ",2022-03-15
"Turkish Airlines, Aeroflot",RUH,SVO,16h 50m ,1 stop ,"1,864 SAR ",2022-03-15
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"1,981 SAR ",2022-03-15
"SAUDIA, Aeroflot",RUH,SVO,14h 15m ,1 stop ,"2,098 SAR ",2022-03-15
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,191 SAR ",2022-03-15
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"2,122 SAR ",2022-03-15
KLM,RUH,SVO,16h 30m ,1 stop ,"2,295 SAR ",2022-03-15
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,525 SAR ",2022-03-15
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,688 SAR ",2022-03-15
"KLM, Aeroflot",RUH,SVO,17h 50m ,1 stop ,"2,542 SAR ",2022-03-15
"KLM, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"2,584 SAR ",2022-03-15
"SAUDIA, Aeroflot",RUH,SVO,17h 30m ,1 stop ,"2,736 SAR ",2022-03-15
"SAUDIA, Air France",RUH,SVO,13h 15m ,1 stop ,"2,751 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,19h 45m ,2 stops ,"1,523 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,19h 05m ,2 stops ,"1,587 SAR ",2022-03-15
"Turkish Airlines, Pobeda",RUH,SVO,16h 40m ,2 stops ,"1,622 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,15h 05m ,2 stops ,"1,683 SAR ",2022-03-15
"Royal Jordanian, Aeroflot",RUH,SVO,15h 00m ,2 stops ,"1,804 SAR ",2022-03-15
"flydubai, Aeroflot",RUH,SVO,12h 45m ,2 stops ,"2,089 SAR ",2022-03-15
"Egypt Air, Aeroflot",RUH,SVO,20h 10m ,2 stops ,"1,806 SAR ",2022-03-15
"Turkish Airlines, Air Serbia",RUH,SVO,17h 25m ,2 stops ,"2,009 SAR ",2022-03-15
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"2,055 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,14h 45m ,2 stops ,"2,060 SAR ",2022-03-15
"Turkish Airlines, Air Serbia",RUH,SVO,17h 25m ,2 stops ,"2,082 SAR ",2022-03-15
"Gulf Air, Aeroflot",RUH,SVO,15h 35m ,2 stops ,"2,093 SAR ",2022-03-15
KLM,RUH,SVO,16h 30m ,2 stops ,"2,238 SAR ",2022-03-15
Air France,RUH,SVO,19h 05m ,2 stops ,"2,331 SAR ",2022-03-15
"KLM, Aeroflot",RUH,SVO,17h 50m ,2 stops ,"2,473 SAR ",2022-03-15
"KLM, Aeroflot",RUH,SVO,16h 30m ,2 stops ,"2,516 SAR ",2022-03-15
Air France,RUH,SVO,19h 05m ,2 stops ,"2,524 SAR ",2022-03-15
"Qatar Airways, Finnair",RUH,SVO,16h 00m ,2 stops ,"2,940 SAR ",2022-03-15
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,644 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,16h 15m ,3 stops ,"1,863 SAR ",2022-03-15
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"2,085 SAR ",2022-03-15
"Royal Jordanian, KLM",RUH,SVO,19h 10m ,3 stops ,"2,253 SAR ",2022-03-15
"SAUDIA, Qatar Airways",RUH,SVO,16h 50m ,2 stops ,"3,495 SAR ",2022-03-15
"SAUDIA, Aeroflot",RUH,SVO,16h 00m ,2 stops ,"3,697 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,17h 55m ,2 stops ,"4,605 SAR ",2022-03-15
"SAUDIA, Aeroflot",RUH,SVO,9h 40m ,1 stop ,"6,302 SAR ",2022-03-15
"SAUDIA, KLM",RUH,SVO,14h 55m ,2 stops ,"8,511 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,19h 45m ,2 stops ,"8,571 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,18h 20m ,2 stops ,"12,954 SAR ",2022-03-15
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"13,871 SAR ",2022-03-15
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,143 SAR ",2022-03-15
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,670 SAR ",2022-03-15
Qatar Airways,RUH,SVO,20h 00m ,1 stop ,"2,221 SAR ",2022-03-16
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 10m ,1 stop ,"1,677 SAR ",2022-03-16
Multiple Airlines,RUH,SVO,19h 10m ,3 stops ,896 SAR ,2022-03-16
"Turkish Airlines, Aeroflot",RUH,SVO,12h 05m ,1 stop ,"1,800 SAR ",2022-03-16
"Turkish Airlines, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"1,820 SAR ",2022-03-16
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"2,030 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,14h 15m ,1 stop ,"2,098 SAR ",2022-03-16
Qatar Airways,RUH,SVO,20h 00m ,1 stop ,"2,205 SAR ",2022-03-16
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,525 SAR ",2022-03-16
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,685 SAR ",2022-03-16
"SAUDIA, Air France",RUH,SVO,13h 00m ,1 stop ,"2,751 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,17h 30m ,1 stop ,"2,736 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,17h 15m ,1 stop ,"2,793 SAR ",2022-03-16
"Etihad Airways, Nordwind Airlines",RUH,SVO,18h 35m ,2 stops ,"1,052 SAR ",2022-03-16
"Turkish Airlines, Nordwind Airlines",RUH,SVO,12h 55m ,2 stops ,"1,497 SAR ",2022-03-16
Multiple Airlines,RUH,SVO,13h 35m ,2 stops ,"1,613 SAR ",2022-03-16
Multiple Airlines,RUH,SVO,16h 25m ,2 stops ,"1,613 SAR ",2022-03-16
"Egypt Air, Nordwind Airlines",RUH,SVO,17h 15m ,2 stops ,"1,649 SAR ",2022-03-16
"Gulf Air, Nordwind Airlines",RUH,SVO,15h 45m ,2 stops ,"1,679 SAR ",2022-03-16
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 55m ,2 stops ,"1,763 SAR ",2022-03-16
"Egypt Air, Aeroflot",RUH,SVO,14h 10m ,2 stops ,"1,792 SAR ",2022-03-16
"Egypt Air, Aeroflot",RUH,SVO,18h 35m ,2 stops ,"1,792 SAR ",2022-03-16
"Gulf Air, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"1,822 SAR ",2022-03-16
"Royal Jordanian, Nordwind Airlines",RUH,SVO,15h 10m ,2 stops ,"2,030 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,13h 45m ,2 stops ,"2,102 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,14h 45m ,2 stops ,"2,102 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,15h 45m ,2 stops ,"2,102 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,18h 30m ,2 stops ,"2,102 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,19h 15m ,2 stops ,"2,102 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,20h 00m ,2 stops ,"2,102 SAR ",2022-03-16
Multiple Airlines,RUH,SVO,17h 50m ,3 stops ,"1,631 SAR ",2022-03-16
"Gulf Air, KLM",RUH,SVO,19h 45m ,3 stops ,"1,646 SAR ",2022-03-16
"Egypt Air, Nordwind Airlines",RUH,SVO,18h 00m ,3 stops ,"1,735 SAR ",2022-03-16
"Gulf Air, Nordwind Airlines",RUH,SVO,16h 30m ,3 stops ,"1,765 SAR ",2022-03-16
Multiple Airlines,RUH,SVO,16h 15m ,3 stops ,"1,890 SAR ",2022-03-16
"Royal Jordanian, Nordwind Airlines",RUH,SVO,15h 55m ,3 stops ,"2,116 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,18h 00m ,2 stops ,"2,659 SAR ",2022-03-16
"SAUDIA, Aeroflot",RUH,SVO,20h 45m ,2 stops ,"2,671 SAR ",2022-03-16
"Qatar Airways, Finnair",RUH,SVO,16h 00m ,2 stops ,"2,940 SAR ",2022-03-16
"SAUDIA, KLM",RUH,SVO,19h 40m ,2 stops ,"3,090 SAR ",2022-03-16
"Egypt Air, Aeroflot",RUH,SVO,18h 05m ,2 stops ,"4,806 SAR ",2022-03-16
"Egypt Air, Aeroflot",RUH,SVO,18h 15m ,2 stops ,"4,840 SAR ",2022-03-16
Multiple Airlines,RUH,SVO,13h 45m ,2 stops ,"8,628 SAR ",2022-03-16
"SAUDIA, KLM",RUH,SVO,17h 05m ,2 stops ,"9,370 SAR ",2022-03-16
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"13,875 SAR ",2022-03-16
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,143 SAR ",2022-03-16
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,670 SAR ",2022-03-16
"Emirates, Aeroflot",RUH,SVO,17h 05m ,2 stops ,"31,884 SAR ",2022-03-16
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,376 SAR ",2022-03-17
"Turkish Airlines, Nordwind Airlines",RUH,SVO,10h 50m ,1 stop ,"1,580 SAR ",2022-03-17
Multiple Airlines,RUH,SVO,19h 45m ,3 stops ,"1,006 SAR ",2022-03-17
Qatar Airways,RUH,SVO,9h 00m ,1 stop ,"2,318 SAR ",2022-03-17
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"2,122 SAR ",2022-03-17
KLM,RUH,SVO,16h 30m ,1 stop ,"2,295 SAR ",2022-03-17
Qatar Airways,RUH,SVO,14h 40m ,1 stop ,"2,318 SAR ",2022-03-17
"SAUDIA, Aeroflot",RUH,SVO,13h 10m ,1 stop ,"2,501 SAR ",2022-03-17
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,525 SAR ",2022-03-17
"KLM, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"2,584 SAR ",2022-03-17
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,688 SAR ",2022-03-17
"SAUDIA, Aeroflot",RUH,SVO,11h 20m ,1 stop ,"2,720 SAR ",2022-03-17
"SAUDIA, Air France",RUH,SVO,13h 15m ,1 stop ,"2,753 SAR ",2022-03-17
"SAUDIA, Aeroflot",RUH,SVO,12h 45m ,1 stop ,"2,765 SAR ",2022-03-17
"SAUDIA, Aeroflot",RUH,SVO,19h 55m ,1 stop ,"2,651 SAR ",2022-03-17
"SAUDIA, Aeroflot",RUH,SVO,17h 30m ,1 stop ,"2,740 SAR ",2022-03-17
"Egypt Air, Aeroflot",RUH,SVO,17h 05m ,1 stop ,"3,720 SAR ",2022-03-17
KLM,RUH,SVO,16h 30m ,2 stops ,"2,239 SAR ",2022-03-17
KLM,RUH,SVO,16h 30m ,2 stops ,"2,242 SAR ",2022-03-17
KLM,RUH,SVO,19h 30m ,2 stops ,"2,242 SAR ",2022-03-17
"Egypt Air, Aeroflot",RUH,SVO,14h 10m ,2 stops ,"2,305 SAR ",2022-03-17
"Egypt Air, Aeroflot",RUH,SVO,18h 35m ,2 stops ,"2,305 SAR ",2022-03-17
"Egypt Air, Aeroflot",RUH,SVO,18h 35m ,2 stops ,"2,305 SAR ",2022-03-17
"KLM, Aeroflot",RUH,SVO,17h 50m ,2 stops ,"2,498 SAR ",2022-03-17
"KLM, Aeroflot",RUH,SVO,16h 30m ,2 stops ,"2,517 SAR ",2022-03-17
Multiple Airlines,RUH,SVO,18h 25m ,3 stops ,"1,507 SAR ",2022-03-17
Multiple Airlines,RUH,SVO,16h 15m ,3 stops ,"1,955 SAR ",2022-03-17
Multiple Airlines,RUH,SVO,15h 40m ,3 stops ,"1,959 SAR ",2022-03-17
"Egypt Air, Nordwind Airlines",RUH,SVO,17h 50m ,3 stops ,"2,244 SAR ",2022-03-17
"Royal Jordanian, KLM",RUH,SVO,19h 10m ,3 stops ,"2,257 SAR ",2022-03-17
"Egypt Air, Air France",RUH,SVO,20h 30m ,3 stops ,"2,321 SAR ",2022-03-17
"Egypt Air, KLM",RUH,SVO,21h 15m ,2 stops ,"2,488 SAR ",2022-03-17
"SAUDIA, Air France",RUH,SVO,21h 10m ,2 stops ,"3,183 SAR ",2022-03-17
"Egypt Air, KLM",RUH,SVO,21h 15m ,3 stops ,"2,338 SAR ",2022-03-17
"Egypt Air, KLM",RUH,SVO,21h 15m ,3 stops ,"2,350 SAR ",2022-03-17
"Turkish Airlines, KLM",RUH,SVO,19h 10m ,3 stops ,"2,497 SAR ",2022-03-17
"Egypt Air, Aeroflot",RUH,SVO,20h 40m ,2 stops ,"4,802 SAR ",2022-03-17
"Egypt Air, Aeroflot",RUH,SVO,18h 15m ,2 stops ,"4,836 SAR ",2022-03-17
"SAUDIA, KLM",RUH,SVO,15h 45m ,2 stops ,"8,579 SAR ",2022-03-17
"SAUDIA, KLM",RUH,SVO,17h 05m ,2 stops ,"9,366 SAR ",2022-03-17
"MEA, Aeroflot",RUH,SVO,21h 10m ,2 stops ,"12,353 SAR ",2022-03-17
Multiple Airlines,RUH,SVO,18h 20m ,2 stops ,"13,843 SAR ",2022-03-17
"MEA, Aeroflot",RUH,SVO,17h 15m ,2 stops ,"14,139 SAR ",2022-03-17
Multiple Airlines,RUH,SVO,15h 45m ,2 stops ,"14,182 SAR ",2022-03-17
"Emirates, Aeroflot",RUH,SVO,17h 20m ,1 stop ,"14,666 SAR ",2022-03-17
Multiple Airlines,RUH,SVO,14h 25m ,2 stops ,"18,549 SAR ",2022-03-17
Multiple Airlines,RUH,SVO,15h 40m ,2 stops ,"19,178 SAR ",2022-03-17
Qatar Airways,RUH,SVO,20h 00m ,1 stop ,"2,392 SAR ",2022-03-18
"Turkish Airlines, Aeroflot",RUH,SVO,12h 05m ,1 stop ,"1,884 SAR ",2022-03-18
Multiple Airlines,RUH,SVO,19h 10m ,3 stops ,"1,013 SAR ",2022-03-18
"Turkish Airlines, Nordwind Airlines",RUH,SVO,15h 10m ,1 stop ,"1,764 SAR ",2022-03-18
"Turkish Airlines, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"1,903 SAR ",2022-03-18
"flynas, Aeroflot",RUH,SVO,13h 30m ,1 stop ,"2,117 SAR ",2022-03-18
KLM,RUH,SVO,16h 30m ,1 stop ,"2,295 SAR ",2022-03-18
"SAUDIA, Nordwind Airlines",RUH,SVO,11h 50m ,1 stop ,"2,321 SAR ",2022-03-18
Qatar Airways,RUH,SVO,20h 00m ,1 stop ,"2,327 SAR ",2022-03-18
"KLM, Aeroflot",RUH,SVO,17h 50m ,1 stop ,"2,542 SAR ",2022-03-18
"KLM, Aeroflot",RUH,SVO,16h 30m ,1 stop ,"2,584 SAR ",2022-03-18
"flydubai, Aeroflot",RUH,SVO,11h 40m ,1 stop ,"2,592 SAR ",2022-03-18
"SAUDIA, Aeroflot",RUH,SVO,13h 10m ,1 stop ,"2,650 SAR ",2022-03-18
"MEA, Aeroflot",RUH,SVO,10h 20m ,1 stop ,"2,754 SAR ",2022-03-18
"Emirates, Aeroflot",RUH,SVO,11h 25m ,1 stop ,"2,755 SAR ",2022-03-18
"SAUDIA, Aeroflot",RUH,SVO,19h 55m ,1 stop ,"2,650 SAR ",2022-03-18
Air France,RUH,SVO,13h 15m ,1 stop ,"3,013 SAR ",2022-03-18
